
---------- Begin Simulation Statistics ----------
final_tick                               127963093500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  85256                       # Simulator instruction rate (inst/s)
host_mem_usage                                 658620                       # Number of bytes of host memory used
host_op_rate                                    96268                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  3291.02                       # Real time elapsed on the host
host_tick_rate                               38882507                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   280579389                       # Number of instructions simulated
sim_ops                                     316819327                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.127963                       # Number of seconds simulated
sim_ticks                                127963093500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                1137782402                       # number of cc regfile reads
system.cpu.cc_regfile_writes                233694591                       # number of cc regfile writes
system.cpu.committedInsts                   280579389                       # Number of Instructions Simulated
system.cpu.committedOps                     316819327                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.912135                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.912135                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                        63430850                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              3316932                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 50402894                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.374937                       # Inst execution rate
system.cpu.iew.exec_refs                     54571678                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   24460557                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                13902878                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              31428857                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts             175241                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts            823514                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             27737303                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           414862572                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              30111121                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           2903819                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             351882322                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                  79800                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                 29385                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                2891138                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                117165                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents           6005                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      1597090                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect        1719842                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 637786395                       # num instructions consuming a value
system.cpu.iew.wb_count                     348112745                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.380890                       # average fanout of values written-back
system.cpu.iew.wb_producers                 242926669                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.360208                       # insts written-back per cycle
system.cpu.iew.wb_sent                      348736788                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                450196624                       # number of integer regfile reads
system.cpu.int_regfile_writes               264462498                       # number of integer regfile writes
system.cpu.ipc                               1.096329                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.096329                       # IPC: Total IPC of All Threads
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     85.18% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     85.18% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCvt            0      0.00%     85.18% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatDiv            0      0.00%     85.18% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMisc       146358      0.05%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMult            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatSqrt            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceAdd            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceAlu            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceCmp            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAes            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAesMix            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha1Hash            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha256Hash            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShaSigma2            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShaSigma3            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdPredAlu            0      0.00%     85.22% # Class of committed instruction
system.cpu.commit.committedInstType_0::MemRead     24374900      7.69%     92.92% # Class of committed instruction
system.cpu.commit.committedInstType_0::MemWrite     22435685      7.08%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMemRead            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMemWrite            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::IprAccess            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::InstPrefetch            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::total    316819327                       # Class of committed instruction
system.cpu.commit.commitEligibleSamples       8831641                       # number cycles where commit BW limit reached
system.cpu.dcache.demand_hits::.cpu.data     45922013                       # number of demand (read+write) hits
system.cpu.dcache.demand_hits::total         45922013                       # number of demand (read+write) hits
system.cpu.dcache.overall_hits::.cpu.data     45922013                       # number of overall hits
system.cpu.dcache.overall_hits::total        45922013                       # number of overall hits
system.cpu.dcache.demand_misses::.cpu.data        56048                       # number of demand (read+write) misses
system.cpu.dcache.demand_misses::total          56048                       # number of demand (read+write) misses
system.cpu.dcache.overall_misses::.cpu.data        56048                       # number of overall misses
system.cpu.dcache.overall_misses::total         56048                       # number of overall misses
system.cpu.dcache.demand_miss_latency::.cpu.data   4666635497                       # number of demand (read+write) miss cycles
system.cpu.dcache.demand_miss_latency::total   4666635497                       # number of demand (read+write) miss cycles
system.cpu.dcache.overall_miss_latency::.cpu.data   4666635497                       # number of overall miss cycles
system.cpu.dcache.overall_miss_latency::total   4666635497                       # number of overall miss cycles
system.cpu.dcache.demand_accesses::.cpu.data     45978061                       # number of demand (read+write) accesses
system.cpu.dcache.demand_accesses::total     45978061                       # number of demand (read+write) accesses
system.cpu.dcache.overall_accesses::.cpu.data     45978061                       # number of overall (read+write) accesses
system.cpu.dcache.overall_accesses::total     45978061                       # number of overall (read+write) accesses
system.cpu.dcache.demand_miss_rate::.cpu.data     0.001219                       # miss rate for demand accesses
system.cpu.dcache.demand_miss_rate::total     0.001219                       # miss rate for demand accesses
system.cpu.dcache.overall_miss_rate::.cpu.data     0.001219                       # miss rate for overall accesses
system.cpu.dcache.overall_miss_rate::total     0.001219                       # miss rate for overall accesses
system.cpu.dcache.demand_avg_miss_latency::.cpu.data 83261.409809                       # average overall miss latency
system.cpu.dcache.demand_avg_miss_latency::total 83261.409809                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::.cpu.data 83261.409809                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::total 83261.409809                       # average overall miss latency
system.cpu.dcache.blocked_cycles::no_mshrs          591                       # number of cycles access was blocked
system.cpu.dcache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu.dcache.blocked::no_mshrs                12                       # number of cycles access was blocked
system.cpu.dcache.blocked::no_targets               0                       # number of cycles access was blocked
system.cpu.dcache.avg_blocked_cycles::no_mshrs    49.250000                       # average number of cycles each access was blocked
system.cpu.dcache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu.dcache.writebacks::.writebacks         2190                       # number of writebacks
system.cpu.dcache.writebacks::total              2190                       # number of writebacks
system.cpu.dcache.demand_mshr_hits::.cpu.data        25240                       # number of demand (read+write) MSHR hits
system.cpu.dcache.demand_mshr_hits::total        25240                       # number of demand (read+write) MSHR hits
system.cpu.dcache.overall_mshr_hits::.cpu.data        25240                       # number of overall MSHR hits
system.cpu.dcache.overall_mshr_hits::total        25240                       # number of overall MSHR hits
system.cpu.dcache.demand_mshr_misses::.cpu.data        30808                       # number of demand (read+write) MSHR misses
system.cpu.dcache.demand_mshr_misses::total        30808                       # number of demand (read+write) MSHR misses
system.cpu.dcache.overall_mshr_misses::.cpu.data        30808                       # number of overall MSHR misses
system.cpu.dcache.overall_mshr_misses::total        30808                       # number of overall MSHR misses
system.cpu.dcache.demand_mshr_miss_latency::.cpu.data   2585617500                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_latency::total   2585617500                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::.cpu.data   2585617500                       # number of overall MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::total   2585617500                       # number of overall MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_rate::.cpu.data     0.000670                       # mshr miss rate for demand accesses
system.cpu.dcache.demand_mshr_miss_rate::total     0.000670                       # mshr miss rate for demand accesses
system.cpu.dcache.overall_mshr_miss_rate::.cpu.data     0.000670                       # mshr miss rate for overall accesses
system.cpu.dcache.overall_mshr_miss_rate::total     0.000670                       # mshr miss rate for overall accesses
system.cpu.dcache.demand_avg_mshr_miss_latency::.cpu.data 83926.820956                       # average overall mshr miss latency
system.cpu.dcache.demand_avg_mshr_miss_latency::total 83926.820956                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::.cpu.data 83926.820956                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::total 83926.820956                       # average overall mshr miss latency
system.cpu.dcache.replacements                  30288                       # number of replacements
system.cpu.dcache.ReadReq_hits::.cpu.data     24420349                       # number of ReadReq hits
system.cpu.dcache.ReadReq_hits::total        24420349                       # number of ReadReq hits
system.cpu.dcache.ReadReq_misses::.cpu.data        51402                       # number of ReadReq misses
system.cpu.dcache.ReadReq_misses::total         51402                       # number of ReadReq misses
system.cpu.dcache.ReadReq_miss_latency::.cpu.data   4578036500                       # number of ReadReq miss cycles
system.cpu.dcache.ReadReq_miss_latency::total   4578036500                       # number of ReadReq miss cycles
system.cpu.dcache.ReadReq_accesses::.cpu.data     24471751                       # number of ReadReq accesses(hits+misses)
system.cpu.dcache.ReadReq_accesses::total     24471751                       # number of ReadReq accesses(hits+misses)
system.cpu.dcache.ReadReq_miss_rate::.cpu.data     0.002100                       # miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_miss_rate::total     0.002100                       # miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_avg_miss_latency::.cpu.data 89063.392475                       # average ReadReq miss latency
system.cpu.dcache.ReadReq_avg_miss_latency::total 89063.392475                       # average ReadReq miss latency
system.cpu.dcache.ReadReq_mshr_hits::.cpu.data        22519                       # number of ReadReq MSHR hits
system.cpu.dcache.ReadReq_mshr_hits::total        22519                       # number of ReadReq MSHR hits
system.cpu.dcache.ReadReq_mshr_misses::.cpu.data        28883                       # number of ReadReq MSHR misses
system.cpu.dcache.ReadReq_mshr_misses::total        28883                       # number of ReadReq MSHR misses
system.cpu.dcache.ReadReq_mshr_miss_latency::.cpu.data   2553641000                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_latency::total   2553641000                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_rate::.cpu.data     0.001180                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_mshr_miss_rate::total     0.001180                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::.cpu.data 88413.288093                       # average ReadReq mshr miss latency
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::total 88413.288093                       # average ReadReq mshr miss latency
system.cpu.dcache.WriteReq_hits::.cpu.data     21501664                       # number of WriteReq hits
system.cpu.dcache.WriteReq_hits::total       21501664                       # number of WriteReq hits
system.cpu.dcache.WriteReq_misses::.cpu.data         4646                       # number of WriteReq misses
system.cpu.dcache.WriteReq_misses::total         4646                       # number of WriteReq misses
system.cpu.dcache.WriteReq_miss_latency::.cpu.data     88598997                       # number of WriteReq miss cycles
system.cpu.dcache.WriteReq_miss_latency::total     88598997                       # number of WriteReq miss cycles
system.cpu.dcache.WriteReq_accesses::.cpu.data     21506310                       # number of WriteReq accesses(hits+misses)
system.cpu.dcache.WriteReq_accesses::total     21506310                       # number of WriteReq accesses(hits+misses)
system.cpu.dcache.WriteReq_miss_rate::.cpu.data     0.000216                       # miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_miss_rate::total     0.000216                       # miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_avg_miss_latency::.cpu.data 19069.952002                       # average WriteReq miss latency
system.cpu.dcache.WriteReq_avg_miss_latency::total 19069.952002                       # average WriteReq miss latency
system.cpu.dcache.WriteReq_mshr_hits::.cpu.data         2721                       # number of WriteReq MSHR hits
system.cpu.dcache.WriteReq_mshr_hits::total         2721                       # number of WriteReq MSHR hits
system.cpu.dcache.WriteReq_mshr_misses::.cpu.data         1925                       # number of WriteReq MSHR misses
system.cpu.dcache.WriteReq_mshr_misses::total         1925                       # number of WriteReq MSHR misses
system.cpu.dcache.WriteReq_mshr_miss_latency::.cpu.data     31976500                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_latency::total     31976500                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_rate::.cpu.data     0.000090                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_mshr_miss_rate::total     0.000090                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::.cpu.data 16611.168831                       # average WriteReq mshr miss latency
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::total 16611.168831                       # average WriteReq mshr miss latency
system.cpu.dcache.LoadLockedReq_hits::.cpu.data       115474                       # number of LoadLockedReq hits
system.cpu.dcache.LoadLockedReq_hits::total       115474                       # number of LoadLockedReq hits
system.cpu.dcache.LoadLockedReq_misses::.cpu.data            1                       # number of LoadLockedReq misses
system.cpu.dcache.LoadLockedReq_misses::total            1                       # number of LoadLockedReq misses
system.cpu.dcache.LoadLockedReq_miss_latency::.cpu.data        70000                       # number of LoadLockedReq miss cycles
system.cpu.dcache.LoadLockedReq_miss_latency::total        70000                       # number of LoadLockedReq miss cycles
system.cpu.dcache.LoadLockedReq_accesses::.cpu.data       115475                       # number of LoadLockedReq accesses(hits+misses)
system.cpu.dcache.LoadLockedReq_accesses::total       115475                       # number of LoadLockedReq accesses(hits+misses)
system.cpu.dcache.LoadLockedReq_miss_rate::.cpu.data     0.000009                       # miss rate for LoadLockedReq accesses
system.cpu.dcache.LoadLockedReq_miss_rate::total     0.000009                       # miss rate for LoadLockedReq accesses
system.cpu.dcache.LoadLockedReq_avg_miss_latency::.cpu.data        70000                       # average LoadLockedReq miss latency
system.cpu.dcache.LoadLockedReq_avg_miss_latency::total        70000                       # average LoadLockedReq miss latency
system.cpu.dcache.LoadLockedReq_mshr_hits::.cpu.data            1                       # number of LoadLockedReq MSHR hits
system.cpu.dcache.LoadLockedReq_mshr_hits::total            1                       # number of LoadLockedReq MSHR hits
system.cpu.dcache.StoreCondReq_hits::.cpu.data       115469                       # number of StoreCondReq hits
system.cpu.dcache.StoreCondReq_hits::total       115469                       # number of StoreCondReq hits
system.cpu.dcache.StoreCondReq_accesses::.cpu.data       115469                       # number of StoreCondReq accesses(hits+misses)
system.cpu.dcache.StoreCondReq_accesses::total       115469                       # number of StoreCondReq accesses(hits+misses)
system.cpu.dcache.power_state.pwrStateResidencyTicks::UNDEFINED 127963093500                       # Cumulative time (in ticks) in various power states
system.cpu.dcache.tags.tagsinuse           504.303506                       # Cycle average of tags in use
system.cpu.dcache.tags.total_refs            46183788                       # Total number of references to valid blocks.
system.cpu.dcache.tags.sampled_refs             30800                       # Sample count of references to valid blocks.
system.cpu.dcache.tags.avg_refs           1499.473636                       # Average number of references to valid blocks.
system.cpu.dcache.tags.warmup_cycle            176500                       # Cycle when the warmup percentage was hit.
system.cpu.dcache.tags.occ_blocks::.cpu.data   504.303506                       # Average occupied blocks per requestor
system.cpu.dcache.tags.occ_percent::.cpu.data     0.984968                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_percent::total     0.984968                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_task_id_blocks::1024          512                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::0           19                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::2            3                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::3          368                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::4          122                       # Occupied blocks per task id
system.cpu.dcache.tags.occ_task_id_percent::1024            1                       # Percentage of cache occupancy per task id
system.cpu.dcache.tags.tag_accesses          92448810                       # Number of tag accesses
system.cpu.dcache.tags.data_accesses         92448810                       # Number of data accesses
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 127963093500                       # Cumulative time (in ticks) in various power states
system.cpu.decode.idleCycles                 67608885                       # Number of cycles decode is idle
system.cpu.decode.blockedCycles              46506503                       # Number of cycles decode is blocked
system.cpu.decode.runCycles                  63694745                       # Number of cycles decode is running
system.cpu.decode.unblockCycles              11794067                       # Number of cycles decode is unblocking
system.cpu.decode.squashCycles                2891138                       # Number of cycles decode is squashing
system.cpu.decode.branchResolved             25713733                       # Number of times decode resolved a  branch
system.cpu.decode.branchMispred                635647                       # Number of times decode detected a branch misprediction
system.cpu.decode.decodedInsts              441365955                       # Number of instructions handled by decode
system.cpu.decode.squashedInsts               1403215                       # Number of squashed instructions handled by decode
system.cpu.dtb.instHits                             0                       # ITB inst hits
system.cpu.dtb.instMisses                           0                       # ITB inst misses
system.cpu.dtb.readHits                             0                       # DTB read hits
system.cpu.dtb.readMisses                           0                       # DTB read misses
system.cpu.dtb.writeHits                            0                       # DTB write hits
system.cpu.dtb.writeMisses                          0                       # DTB write misses
system.cpu.dtb.inserts                              0                       # Number of times an entry is inserted into the TLB
system.cpu.dtb.flushTlb                             0                       # Number of times complete TLB was flushed
system.cpu.dtb.flushTlbMva                          0                       # Number of times TLB was flushed by MVA
system.cpu.dtb.flushTlbMvaAsid                      0                       # Number of times TLB was flushed by MVA & ASID
system.cpu.dtb.flushTlbAsid                         0                       # Number of times TLB was flushed by ASID
system.cpu.dtb.flushedEntries                       0                       # Number of entries that have been flushed from TLB
system.cpu.dtb.alignFaults                          0                       # Number of TLB faults due to alignment restrictions
system.cpu.dtb.prefetchFaults                       0                       # Number of TLB faults due to prefetch
system.cpu.dtb.domainFaults                         0                       # Number of TLB faults due to domain restrictions
system.cpu.dtb.permsFaults                          0                       # Number of TLB faults due to permissions restrictions
system.cpu.dtb.readAccesses                         0                       # DTB read accesses
system.cpu.dtb.writeAccesses                        0                       # DTB write accesses
system.cpu.dtb.instAccesses                         0                       # ITB inst accesses
system.cpu.dtb.hits                                 0                       # Total TLB (inst and data) hits
system.cpu.dtb.misses                               0                       # Total TLB (inst and data) misses
system.cpu.dtb.accesses                             0                       # Total TLB (inst and data) accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.instHits            0                       # ITB inst hits
system.cpu.dtb.stage2_mmu.stage2_tlb.instMisses            0                       # ITB inst misses
system.cpu.dtb.stage2_mmu.stage2_tlb.readHits            0                       # DTB read hits
system.cpu.dtb.stage2_mmu.stage2_tlb.readMisses            0                       # DTB read misses
system.cpu.dtb.stage2_mmu.stage2_tlb.writeHits            0                       # DTB write hits
system.cpu.dtb.stage2_mmu.stage2_tlb.writeMisses            0                       # DTB write misses
system.cpu.dtb.stage2_mmu.stage2_tlb.inserts            0                       # Number of times an entry is inserted into the TLB
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlb            0                       # Number of times complete TLB was flushed
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlbMva            0                       # Number of times TLB was flushed by MVA
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlbMvaAsid            0                       # Number of times TLB was flushed by MVA & ASID
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlbAsid            0                       # Number of times TLB was flushed by ASID
system.cpu.dtb.stage2_mmu.stage2_tlb.flushedEntries            0                       # Number of entries that have been flushed from TLB
system.cpu.dtb.stage2_mmu.stage2_tlb.alignFaults            0                       # Number of TLB faults due to alignment restrictions
system.cpu.dtb.stage2_mmu.stage2_tlb.prefetchFaults            0                       # Number of TLB faults due to prefetch
system.cpu.dtb.stage2_mmu.stage2_tlb.domainFaults            0                       # Number of TLB faults due to domain restrictions
system.cpu.dtb.stage2_mmu.stage2_tlb.permsFaults            0                       # Number of TLB faults due to permissions restrictions
system.cpu.dtb.stage2_mmu.stage2_tlb.readAccesses            0                       # DTB read accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.writeAccesses            0                       # DTB write accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.instAccesses            0                       # ITB inst accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.hits            0                       # Total TLB (inst and data) hits
system.cpu.dtb.stage2_mmu.stage2_tlb.misses            0                       # Total TLB (inst and data) misses
system.cpu.dtb.stage2_mmu.stage2_tlb.accesses            0                       # Total TLB (inst and data) accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.walks            0                       # Table walker walks requested
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 127963093500                       # Cumulative time (in ticks) in various power states
system.cpu.dtb.walker.walks                         0                       # Table walker walks requested
system.cpu.dtb.walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 127963093500                       # Cumulative time (in ticks) in various power states
system.cpu.fetch.icacheStallCycles           81647993                       # Number of cycles fetch is stalled on an Icache miss
system.cpu.fetch.insts                      412279747                       # Number of instructions fetch has processed
system.cpu.fetch.branches                    68717663                       # Number of branches that fetch encountered
system.cpu.fetch.predictedBranches           34877651                       # Number of branches that fetch has predicted taken
system.cpu.fetch.cycles                     107167642                       # Number of cycles fetch has run and was not squashing or blocked
system.cpu.fetch.squashCycles                 7028372                       # Number of cycles fetch has spent squashing
system.cpu.fetch.miscStallCycles                27182                       # Number of cycles fetch has spent waiting on interrupts,or bad addresses, or out of MSHRs
system.cpu.fetch.pendingTrapStallCycles        138275                       # Number of stall cycles due to pending traps
system.cpu.fetch.icacheWaitRetryStallCycles           60                       # Number of stall cycles due to full MSHR
system.cpu.fetch.cacheLines                  53732212                       # Number of cache lines fetched
system.cpu.fetch.icacheSquashes               1600704                       # Number of outstanding Icache misses that were squashed
system.cpu.fetch.nisnDist::samples          192495338                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::mean              2.432113                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::stdev             3.217302                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::0                103547845     53.79%     53.79% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::1                 12217400      6.35%     60.14% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::2                 10946537      5.69%     65.83% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::3                  6485613      3.37%     69.20% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::4                  6118445      3.18%     72.37% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::5                  5595451      2.91%     75.28% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::6                  5719511      2.97%     78.25% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::7                  7081276      3.68%     81.93% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::8                 34783260     18.07%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::total            192495338                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.branchRate                  0.268506                       # Number of branch fetches per cycle
system.cpu.fetch.rate                        1.610932                       # Number of inst fetches per cycle
system.cpu.icache.demand_hits::.cpu.inst     52181056                       # number of demand (read+write) hits
system.cpu.icache.demand_hits::total         52181056                       # number of demand (read+write) hits
system.cpu.icache.overall_hits::.cpu.inst     52181056                       # number of overall hits
system.cpu.icache.overall_hits::total        52181056                       # number of overall hits
system.cpu.icache.demand_misses::.cpu.inst      1551155                       # number of demand (read+write) misses
system.cpu.icache.demand_misses::total        1551155                       # number of demand (read+write) misses
system.cpu.icache.overall_misses::.cpu.inst      1551155                       # number of overall misses
system.cpu.icache.overall_misses::total       1551155                       # number of overall misses
system.cpu.icache.demand_miss_latency::.cpu.inst  71708994500                       # number of demand (read+write) miss cycles
